Employee_ID,year_month,Annual_load_cost_per_month
61,2012-01,24205
61,2012-02,24205
61,2012-03,24205
61,2012-04,24205
61,2012-05,24205
61,2012-06,24205
61,2012-07,24205
61,2012-08,24205
61,2012-09,24205
61,2012-10,24205
61,2012-11,24205
61,2012-12,24205
61,2013-01,24205
61,2013-02,24205
61,2013-03,24205
61,2013-04,24205
61,2013-05,24205
61,2013-06,24205
61,2013-07,24205
61,2013-08,24205
61,2013-09,24205
61,2013-10,24205
61,2013-11,24205
61,2013-12,24205
61,2014-01,24205
61,2014-02,24205
61,2014-03,24205
61,2014-04,24205
61,2014-05,24205
61,2014-06,24205
61,2014-07,24205
61,2014-08,24205
61,2014-09,24205
61,2014-10,24205
61,2014-11,24205
61,2014-12,24205
61,2015-01,24205
61,2015-02,24205
61,2015-03,24205
61,2015-04,24205
61,2015-05,24205
61,2015-06,24205
61,2015-07,24205
61,2015-08,24205
61,2015-09,24205
61,2015-10,24205
61,2015-11,24205
61,2015-12,24205
61,2016-01,24205
61,2016-02,24205
61,2016-03,24205
61,2016-04,24205
61,2016-05,24205
61,2016-06,24205
61,2016-07,24205
61,2016-08,24205
61,2016-09,24205
61,2016-10,24205
61,2016-11,24205
61,2016-12,24205
61,2017-01,24205
61,2017-02,24205
61,2017-03,24205
61,2017-04,24205
61,2017-05,24205
61,2017-06,24205
61,2017-07,24205
61,2017-08,24205
61,2017-09,24205
61,2017-10,34356.97
61,2017-11,34356.97
61,2017-12,34356.97
61,2018-01,34356.97
61,2018-02,34356.97
61,2018-03,34356.97
61,2018-04,34356.97
61,2018-05,34356.97
61,2018-06,34356.97
61,2018-07,34356.97
61,2018-08,34356.97
61,2018-09,34356.97
61,2018-10,34356.97
61,2018-11,34356.97
61,2018-12,34356.97
61,2019-01,34356.97
61,2019-02,34356.97
61,2019-03,34356.97
61,2019-04,34356.97
61,2019-05,34356.97
61,2019-06,34356.97
61,2019-07,34356.97
61,2019-08,34356.97
61,2019-09,34356.97
61,2019-10,34356.97
61,2019-11,34356.97
61,2019-12,34356.97
61,2020-01,34356.97
61,2020-02,34356.97
61,2020-03,34356.97
61,2020-04,34356.97
61,2020-05,34356.97
61,2020-06,34356.97
61,2020-07,34356.97
61,2020-08,34356.97
61,2020-09,34356.97
61,2020-10,34356.97
61,2020-11,34356.97
61,2020-12,34356.97
61,2021-01,34356.97
61,2021-02,34356.97
61,2021-03,34356.97
61,2021-04,34356.97
61,2021-05,34356.97
61,2021-06,34356.97
61,2021-07,34356.97
61,2021-08,34356.97
61,2021-09,34356.97
61,2021-10,34356.97
61,2021-11,34356.97
61,2021-12,34356.97
61,2022-01,34356.97
61,2022-02,34356.97
61,2022-03,34356.97
61,2022-04,34356.97
61,2022-05,34356.97
61,2022-06,34356.97
61,2022-07,34356.97
61,2022-08,34356.97
61,2022-09,34356.97
61,2022-10,34356.97
61,2022-11,34356.97
61,2022-12,34356.97
61,2023-01,34356.97
61,2023-02,34356.97
61,2023-03,34356.97
61,2023-04,34356.97
61,2023-05,34356.97
61,2023-06,34356.97
61,2023-07,34356.97
61,2023-08,34356.97
61,2023-09,34356.97
61,2023-10,34356.97
61,2023-11,34356.97
61,2023-12,34356.97
61,2024-01,34356.97
61,2024-02,34356.97
61,2024-03,34356.97
61,2024-04,34356.97
61,2024-05,34356.97
61,2024-06,34356.97
61,2024-07,34356.97
61,2024-08,34356.97
61,2024-09,34356.97
61,2024-10,34356.97
61,2024-11,34356.97
61,2024-12,34356.97
61,2025-01,34356.97
61,2025-02,34356.97
61,2025-03,34356.97
61,2025-04,34356.97
61,2025-05,34356.97
61,2025-06,34356.97
62,2000-07,24246
62,2000-08,24246
62,2000-09,24246
62,2000-10,24246
62,2000-11,24246
62,2000-12,24246
62,2001-01,24246
62,2001-02,24246
62,2001-03,24246
62,2001-04,24246
62,2001-05,24246
62,2001-06,24246
62,2001-07,24246
62,2001-08,24246
62,2001-09,24246
62,2001-10,24246
62,2001-11,24246
62,2001-12,24687
62,2002-01,24687
62,2002-02,24687
62,2002-03,24687
62,2002-04,24687
62,2002-05,24687
62,2002-06,24687
62,2002-07,24687
62,2002-08,24687
62,2002-09,24687
62,2002-10,24687
62,2002-11,24687
62,2002-12,24687
62,2003-01,24687
62,2003-02,24687
62,2003-03,24687
62,2003-04,24687
62,2003-05,24687
62,2003-06,24687
62,2003-07,24687
62,2003-08,24687
62,2003-09,24687
62,2003-10,24687
62,2003-11,24687
62,2003-12,24687
62,2004-01,24687
62,2004-02,24687
62,2004-03,24687
62,2004-04,24687
62,2004-05,24687
62,2004-06,24687
62,2004-07,24687
62,2004-08,24687
62,2004-09,24687
62,2004-10,24687
62,2004-11,24687
62,2004-12,24687
62,2005-01,24687
62,2005-02,24687
62,2005-03,24687
62,2005-04,24687
62,2005-05,24687
62,2005-06,24687
62,2005-07,24687
62,2005-08,24687
62,2005-09,24687
62,2005-10,24687
62,2005-11,24687
62,2005-12,24687
62,2006-01,24687
62,2006-02,24687
62,2006-03,24687
62,2006-04,24687
62,2006-05,24687
62,2006-06,24687
62,2006-07,24687
62,2006-08,24687
62,2006-09,24687
62,2006-10,24687
62,2006-11,24687
62,2006-12,24687
62,2007-01,24687
62,2007-02,24687
62,2007-03,24687
62,2007-04,24687
62,2007-05,24687
62,2007-06,24687
62,2007-07,24687
62,2007-08,24687
62,2007-09,24687
62,2007-10,24687
62,2007-11,24687
62,2007-12,24687
62,2008-01,24687
62,2008-02,24687
62,2008-03,24687
62,2008-04,24687
62,2008-05,24687
62,2008-06,24687
62,2008-07,24687
62,2008-08,24687
62,2008-09,24687
62,2008-10,24687
62,2008-11,24687
62,2008-12,24687
62,2009-01,24687
62,2009-02,24687
62,2009-03,24687
62,2009-04,24687
62,2009-05,24687
62,2009-06,24687
62,2009-07,24687
62,2009-08,24687
62,2009-09,24687
62,2009-10,24687
62,2009-11,24687
62,2009-12,24687
62,2010-01,24687
62,2010-02,24687
62,2010-03,24687
62,2010-04,24687
62,2010-05,24687
62,2010-06,24687
62,2010-07,24687
62,2010-08,24687
62,2010-09,24687
62,2010-10,24687
62,2010-11,24687
62,2010-12,24687
62,2011-01,24687
62,2011-02,24687
62,2011-03,24687
62,2011-04,24687
62,2011-05,24687
62,2011-06,24687
62,2011-07,24687
62,2011-08,24687
62,2011-09,24687
62,2011-10,24687
62,2011-11,24687
62,2011-12,24687
62,2012-01,24687
62,2012-02,24687
62,2012-03,24687
62,2012-04,24687
62,2012-05,24687
62,2012-06,24687
62,2012-07,24687
62,2012-08,24687
62,2012-09,24687
62,2012-10,24687
62,2012-11,24687
62,2012-12,24687
62,2013-01,24687
62,2013-02,24687
62,2013-03,24687
62,2013-04,24687
62,2013-05,24687
62,2013-06,24687
62,2013-07,24687
62,2013-08,24687
62,2013-09,24687
62,2013-10,24687
62,2013-11,24687
62,2013-12,24687
62,2014-01,24687
62,2014-02,24687
62,2014-03,24687
62,2014-04,24687
62,2014-05,24687
62,2014-06,24687
62,2014-07,24687
62,2014-08,24687
62,2014-09,24687
62,2014-10,24687
62,2014-11,24687
62,2014-12,24687
62,2015-01,24687
62,2015-02,24687
62,2015-03,24687
62,2015-04,24687
62,2015-05,24687
62,2015-06,24687
62,2015-07,24687
62,2015-08,24687
62,2015-09,24687
62,2015-10,24687
62,2015-11,24687
62,2015-12,24687
62,2016-01,24687
62,2016-02,24687
62,2016-03,24687
62,2016-04,24687
62,2016-05,24687
62,2016-06,24687
62,2016-07,24687
62,2016-08,24687
62,2016-09,24687
62,2016-10,24687
62,2016-11,24687
62,2016-12,24687
62,2017-01,24687
62,2017-02,24687
62,2017-03,24687
62,2017-04,24687
62,2017-05,24687
62,2017-06,24687
62,2017-07,24687
62,2017-08,24687
62,2017-09,24687
62,2017-10,24687
62,2017-11,24687
62,2017-12,24687
62,2018-01,24687
62,2018-02,24687
62,2018-03,24687
62,2018-04,24687
62,2018-05,24823
62,2018-06,24823
62,2018-07,24823
62,2018-08,24823
62,2018-09,24823
62,2018-10,24823
62,2018-11,24823
62,2018-12,24823
62,2019-01,24823
62,2019-02,24823
62,2019-03,24823
62,2019-04,24823
62,2019-05,24823
62,2019-06,24823
62,2019-07,24823
62,2019-08,24823
62,2019-09,24823
62,2019-10,24823
62,2019-11,24823
62,2019-12,24823
62,2020-01,24823
62,2020-02,24823
62,2020-03,24823
62,2020-04,24823
62,2020-05,24823
62,2020-06,24823
62,2020-07,24823
62,2020-08,24823
62,2020-09,24823
62,2020-10,24823
62,2020-11,24823
62,2020-12,24823
62,2021-01,24823
62,2021-02,24823
62,2021-03,24823
62,2021-04,24823
62,2021-05,24823
62,2021-06,24823
62,2021-07,24823
62,2021-08,24823
62,2021-09,24823
62,2021-10,24823
62,2021-11,24823
62,2021-12,24823
62,2022-01,24823
62,2022-02,24823
62,2022-03,24823
62,2022-04,24823
62,2022-05,24823
62,2022-06,24823
62,2022-07,24823
62,2022-08,24823
62,2022-09,24823
62,2022-10,24823
62,2022-11,24823
62,2022-12,24823
62,2023-01,24823
62,2023-02,24823
62,2023-03,24823
62,2023-04,24823
62,2023-05,24823
62,2023-06,24823
62,2023-07,34356.97
62,2023-08,34356.97
62,2023-09,34356.97
62,2023-10,34356.97
62,2023-11,34356.97
62,2023-12,34356.97
62,2024-01,34356.97
62,2024-02,34356.97
62,2024-03,34356.97
62,2024-04,34356.97
62,2024-05,34356.97
62,2024-06,34356.97
62,2024-07,34356.97
62,2024-08,34356.97
62,2024-09,34356.97
62,2024-10,34356.97
62,2024-11,34356.97
62,2024-12,34356.97
62,2025-01,34356.97
62,2025-02,34356.97
62,2025-03,34356.97
62,2025-04,34356.97
62,2025-05,34356.97
62,2025-06,34356.97
63,2000-07,6415
63,2000-08,6415
63,2000-09,6415
63,2000-10,6415
63,2000-11,6415
63,2000-12,6415
63,2001-01,6415
63,2001-02,6415
63,2001-03,6415
63,2001-04,6415
63,2001-05,6415
63,2001-06,6415
63,2001-07,6415
63,2001-08,6415
63,2001-09,6415
63,2001-10,6415
63,2001-11,6415
63,2001-12,6415
63,2002-01,6415
63,2002-02,6415
63,2002-03,6415
63,2002-04,6415
63,2002-05,6415
63,2002-06,6415
63,2002-07,6415
63,2002-08,6415
63,2002-09,6415
63,2002-10,6415
63,2002-11,6415
63,2002-12,6415
63,2003-01,6415
63,2003-02,6415
63,2003-03,6415
63,2003-04,6415
63,2003-05,6415
63,2003-06,6415
63,2003-07,6415
63,2003-08,6415
63,2003-09,6415
63,2003-10,6415
63,2003-11,6415
63,2003-12,6415
63,2004-01,6415
63,2004-02,6415
63,2004-03,6415
63,2004-04,6415
63,2004-05,6415
63,2004-06,6415
63,2004-07,6415
63,2004-08,6415
63,2004-09,6415
63,2004-10,6415
63,2004-11,6415
63,2004-12,6415
63,2005-01,6415
63,2005-02,6415
63,2005-03,6415
63,2005-04,6415
63,2005-05,6415
63,2005-06,6415
63,2005-07,6415
63,2005-08,6415
63,2005-09,6415
63,2005-10,6415
63,2005-11,6415
63,2005-12,6415
63,2006-01,6415
63,2006-02,6415
63,2006-03,6415
63,2006-04,6415
63,2006-05,6415
63,2006-06,6415
63,2006-07,6415
63,2006-08,6415
63,2006-09,6415
63,2006-10,6415
63,2006-11,6415
63,2006-12,6415
63,2007-01,6415
63,2007-02,6415
63,2007-03,6415
63,2007-04,6415
63,2007-05,6415
63,2007-06,6415
63,2007-07,6415
63,2007-08,6415
63,2007-09,6415
63,2007-10,6415
63,2007-11,6415
63,2007-12,6415
63,2008-01,6415
63,2008-02,6415
63,2008-03,6415
63,2008-04,6415
63,2008-05,6415
63,2008-06,6415
63,2008-07,6415
63,2008-08,6415
63,2008-09,6415
63,2008-10,6415
63,2008-11,6415
63,2008-12,6415
63,2009-01,6415
63,2009-02,6415
63,2009-03,6415
63,2009-04,6415
63,2009-05,6415
63,2009-06,6415
63,2009-07,6415
63,2009-08,6415
63,2009-09,6415
63,2009-10,6415
63,2009-11,6415
63,2009-12,6415
63,2010-01,6415
63,2010-02,6415
63,2010-03,6415
63,2010-04,6415
63,2010-05,6415
63,2010-06,6415
63,2010-07,6415
63,2010-08,6415
63,2010-09,6415
63,2010-10,6415
63,2010-11,6415
63,2010-12,6415
63,2011-01,6415
63,2011-02,6415
63,2011-03,6415
63,2011-04,6415
63,2011-05,6415
63,2011-06,6415
63,2011-07,6415
63,2011-08,6415
63,2011-09,6415
63,2011-10,6415
63,2011-11,6415
63,2011-12,6415
63,2012-01,6415
63,2012-02,6415
63,2012-03,6415
63,2012-04,6415
63,2012-05,6415
63,2012-06,6415
63,2012-07,6415
63,2012-08,6415
63,2012-09,6415
63,2012-10,6415
63,2012-11,6415
63,2012-12,6415
63,2013-01,6415
63,2013-02,6415
63,2013-03,6415
63,2013-04,6415
63,2013-05,6415
63,2013-06,6415
63,2013-07,6415
63,2013-08,6415
63,2013-09,6415
63,2013-10,6415
63,2013-11,6415
63,2013-12,6415
63,2014-01,6415
63,2014-02,6415
63,2014-03,6415
63,2014-04,6415
63,2014-05,6415
63,2014-06,6415
63,2014-07,6415
63,2014-08,6415
63,2014-09,6415
63,2014-10,6415
63,2014-11,6415
63,2014-12,6415
63,2015-01,6415
63,2015-02,6415
63,2015-03,6415
63,2015-04,6415
63,2015-05,6415
63,2015-06,6415
63,2015-07,6415
63,2015-08,6415
63,2015-09,6415
63,2015-10,6415
63,2015-11,6415
63,2015-12,6415
63,2016-01,6415
63,2016-02,6415
63,2016-03,6415
63,2016-04,6415
63,2016-05,6415
63,2016-06,6415
63,2016-07,6415
63,2016-08,6415
63,2016-09,6415
63,2016-10,6415
63,2016-11,6415
63,2016-12,6415
63,2017-01,6415
63,2017-02,6415
63,2017-03,6415
63,2017-04,6415
63,2017-05,6415
63,2017-06,6415
63,2017-07,6415
63,2017-08,6415
63,2017-09,6415
63,2017-10,6415
63,2017-11,6415
63,2017-12,6415
63,2018-01,6415
63,2018-02,6415
63,2018-03,6415
63,2018-04,6415
63,2018-05,6415
63,2018-06,6415
63,2018-07,6415
63,2018-08,6415
63,2018-09,6415
63,2018-10,6415
63,2018-11,6415
63,2018-12,6415
63,2019-01,6415
63,2019-02,6415
63,2019-03,6415
63,2019-04,6415
63,2019-05,6415
63,2019-06,6415
63,2019-07,6415
63,2019-08,6415
63,2019-09,6415
63,2019-10,6415
63,2019-11,6415
63,2019-12,6415
63,2020-01,6415
63,2020-02,6415
63,2020-03,6415
63,2020-04,6415
63,2020-05,6415
63,2020-06,6415
63,2020-07,6415
63,2020-08,6415
63,2020-09,6415
63,2020-10,7139
63,2020-11,7139
63,2020-12,7139
63,2021-01,7139
63,2021-02,7139
63,2021-03,7139
63,2021-04,7139
63,2021-05,7139
63,2021-06,7139
63,2021-07,7139
63,2021-08,7139
63,2021-09,7139
63,2021-10,10132.75
63,2021-11,10132.75
63,2021-12,10132.75
63,2022-01,10132.75
63,2022-02,10132.75
63,2022-03,10132.75
63,2022-04,10132.75
63,2022-05,10132.75
63,2022-06,10132.75
63,2022-07,10132.75
63,2022-08,10132.75
63,2022-09,10132.75
63,2022-10,10132.75
63,2022-11,10132.75
63,2022-12,10132.75
63,2023-01,10132.75
63,2023-02,10132.75
63,2023-03,10132.75
63,2023-04,10132.75
63,2023-05,10132.75
63,2023-06,10132.75
63,2023-07,10132.75
63,2023-08,10132.75
63,2023-09,10132.75
63,2023-10,10132.75
63,2023-11,10132.75
63,2023-12,10132.75
63,2024-01,10132.75
63,2024-02,10132.75
63,2024-03,10132.75
63,2024-04,10132.75
63,2024-05,10132.75
63,2024-06,10132.75
63,2024-07,10132.75
63,2024-08,10132.75
63,2024-09,10132.75
63,2024-10,10132.75
63,2024-11,10132.75
63,2024-12,10132.75
63,2025-01,10132.75
63,2025-02,10132.75
63,2025-03,10132.75
63,2025-04,10132.75
63,2025-05,10132.75
63,2025-06,10132.75
64,2000-07,5294
64,2000-08,5294
64,2000-09,5294
64,2000-10,5294
64,2000-11,5294
64,2000-12,5294
64,2001-01,5294
64,2001-02,5294
64,2001-03,5294
64,2001-04,5294
64,2001-05,5294
64,2001-06,5294
64,2001-07,5294
64,2001-08,5294
64,2001-09,5294
64,2001-10,5294
64,2001-11,5294
64,2001-12,5294
64,2002-01,5294
64,2002-02,5294
64,2002-03,5294
64,2002-04,5294
64,2002-05,5294
64,2002-06,5294
64,2002-07,5294
64,2002-08,5294
64,2002-09,5294
64,2002-10,5294
64,2002-11,5294
64,2002-12,5294
64,2003-01,5294
64,2003-02,5294
64,2003-03,5294
64,2003-04,5294
64,2003-05,5294
64,2003-06,5294
64,2003-07,5294
64,2003-08,5294
64,2003-09,5294
64,2003-10,5294
64,2003-11,5294
64,2003-12,5294
64,2004-01,5294
64,2004-02,5294
64,2004-03,5294
64,2004-04,5294
64,2004-05,5294
64,2004-06,5294
64,2004-07,5294
64,2004-08,5294
64,2004-09,5294
64,2004-10,5294
64,2004-11,5294
64,2004-12,5294
64,2005-01,5294
64,2005-02,5294
64,2005-03,5294
64,2005-04,5294
64,2005-05,5294
64,2005-06,5294
64,2005-07,5294
64,2005-08,5294
64,2005-09,5294
64,2005-10,5294
64,2005-11,5294
64,2005-12,5294
64,2006-01,5294
64,2006-02,5294
64,2006-03,5294
64,2006-04,5294
64,2006-05,5294
64,2006-06,5294
64,2006-07,5294
64,2006-08,5294
64,2006-09,5294
64,2006-10,5294
64,2006-11,5294
64,2006-12,5294
64,2007-01,5294
64,2007-02,5294
64,2007-03,5294
64,2007-04,5294
64,2007-05,5294
64,2007-06,5294
64,2007-07,5294
64,2007-08,5294
64,2007-09,5294
64,2007-10,5294
64,2007-11,5294
64,2007-12,5294
64,2008-01,5294
64,2008-02,5294
64,2008-03,5294
64,2008-04,5294
64,2008-05,5294
64,2008-06,5294
64,2008-07,5294
64,2008-08,5294
64,2008-09,5294
64,2008-10,5294
64,2008-11,5294
64,2008-12,5294
64,2009-01,5294
64,2009-02,5294
64,2009-03,5294
64,2009-04,5294
64,2009-05,5294
64,2009-06,5294
64,2009-07,5294
64,2009-08,5294
64,2009-09,5294
64,2009-10,5294
64,2009-11,5294
64,2009-12,5294
64,2010-01,5294
64,2010-02,5294
64,2010-03,5294
64,2010-04,5294
64,2010-05,5294
64,2010-06,5294
64,2010-07,5294
64,2010-08,5294
64,2010-09,5294
64,2010-10,5294
64,2010-11,5294
64,2010-12,5294
64,2011-01,5294
64,2011-02,5294
64,2011-03,5294
64,2011-04,5294
64,2011-05,5294
64,2011-06,5294
64,2011-07,5294
64,2011-08,5294
64,2011-09,5294
64,2011-10,5294
64,2011-11,5294
64,2011-12,5294
64,2012-01,5294
64,2012-02,5294
64,2012-03,5294
64,2012-04,5294
64,2012-05,6146
64,2012-06,6146
64,2012-07,6146
64,2012-08,6146
64,2012-09,6146
64,2012-10,6146
64,2012-11,6146
64,2012-12,6146
64,2013-01,6146
64,2013-02,6146
64,2013-03,6146
64,2013-04,6146
64,2013-05,6146
64,2013-06,6146
64,2013-07,6146
64,2013-08,6146
64,2013-09,6146
64,2013-10,6146
64,2013-11,6146
64,2013-12,6146
64,2014-01,6146
64,2014-02,6146
64,2014-03,6146
64,2014-04,6146
64,2014-05,6146
64,2014-06,6146
64,2014-07,6146
64,2014-08,6146
64,2014-09,6146
64,2014-10,6146
64,2014-11,6146
64,2014-12,6146
64,2015-01,6146
64,2015-02,6146
64,2015-03,6146
64,2015-04,6146
64,2015-05,6146
64,2015-06,6146
64,2015-07,6146
64,2015-08,6146
64,2015-09,6146
64,2015-10,6146
64,2015-11,6146
64,2015-12,6389
64,2016-01,6389
64,2016-02,6389
64,2016-03,6389
64,2016-04,6389
64,2016-05,6389
64,2016-06,6389
64,2016-07,6389
64,2016-08,6389
64,2016-09,6389
64,2016-10,6389
64,2016-11,6389
64,2016-12,6389
64,2017-01,6389
64,2017-02,6389
64,2017-03,6389
64,2017-04,6389
64,2017-05,6389
64,2017-06,6389
64,2017-07,6389
64,2017-08,6389
64,2017-09,6389
64,2017-10,6389
64,2017-11,6389
64,2017-12,6389
64,2018-01,6389
64,2018-02,6389
64,2018-03,6389
64,2018-04,6389
64,2018-05,6389
64,2018-06,6389
64,2018-07,6389
64,2018-08,6389
64,2018-09,6859
64,2018-10,6859
64,2018-11,6859
64,2018-12,6859
64,2019-01,6859
64,2019-02,6859
64,2019-03,6859
64,2019-04,6859
64,2019-05,6859
64,2019-06,7307
64,2019-07,7307
64,2019-08,7307
64,2019-09,7307
64,2019-10,7307
64,2019-11,7307
64,2019-12,7307
64,2020-01,7307
64,2020-02,7307
64,2020-03,7307
64,2020-04,7307
64,2020-05,7307
64,2020-06,7307
64,2020-07,7307
64,2020-08,7307
64,2020-09,7307
64,2020-10,7307
64,2020-11,7307
64,2020-12,7307
64,2021-01,7307
64,2021-02,7307
64,2021-03,7307
64,2021-04,7307
64,2021-05,7307
64,2021-06,7307
64,2021-07,7307
64,2021-08,7307
64,2021-09,7307
64,2021-10,7307
64,2021-11,7307
64,2021-12,7307
64,2022-01,7307
64,2022-02,7307
64,2022-03,7307
64,2022-04,7307
64,2022-05,7307
64,2022-06,7307
64,2022-07,7307
64,2022-08,7307
64,2022-09,7307
64,2022-10,7307
64,2022-11,7307
64,2022-12,7307
64,2023-01,7307
64,2023-02,7307
64,2023-03,7307
64,2023-04,7307
64,2023-05,7307
64,2023-06,7307
64,2023-07,7307
64,2023-08,7307
64,2023-09,7307
64,2023-10,7307
64,2023-11,7307
64,2023-12,7307
64,2024-01,7307
64,2024-02,7307
64,2024-03,7307
64,2024-04,7307
64,2024-05,7307
64,2024-06,7307
64,2024-07,7307
64,2024-08,7307
64,2024-09,7307
64,2024-10,7307
64,2024-11,7307
64,2024-12,7307
64,2025-01,7307
64,2025-02,7307
64,2025-03,9219.37
64,2025-04,9219.37
64,2025-05,9219.37
64,2025-06,9219.37
65,2000-07,6485
65,2000-08,6485
65,2000-09,6485
65,2000-10,6485
65,2000-11,6485
65,2000-12,6485
65,2001-01,6485
65,2001-02,6485
65,2001-03,6485
65,2001-04,6485
65,2001-05,6485
65,2001-06,6485
65,2001-07,6485
65,2001-08,6485
65,2001-09,6485
65,2001-10,6485
65,2001-11,6485
65,2001-12,6485
65,2002-01,6485
65,2002-02,6485
65,2002-03,6485
65,2002-04,6485
65,2002-05,6485
65,2002-06,6547
65,2002-07,6547
65,2002-08,6547
65,2002-09,6547
65,2002-10,6547
65,2002-11,6547
65,2002-12,6547
65,2003-01,7007
65,2003-02,7007
65,2003-03,7007
65,2003-04,7007
65,2003-05,7007
65,2003-06,7007
65,2003-07,7007
65,2003-08,7007
65,2003-09,7007
65,2003-10,7007
65,2003-11,7007
65,2003-12,7007
65,2004-01,7007
65,2004-02,7007
65,2004-03,7007
65,2004-04,7007
65,2004-05,7007
65,2004-06,7007
65,2004-07,7007
65,2004-08,7007
65,2004-09,7007
65,2004-10,7007
65,2004-11,7007
65,2004-12,7007
65,2005-01,7007
65,2005-02,7007
65,2005-03,7007
65,2005-04,7007
65,2005-05,7007
65,2005-06,7007
65,2005-07,7007
65,2005-08,7007
65,2005-09,7007
65,2005-10,7007
65,2005-11,7007
65,2005-12,7007
65,2006-01,7007
65,2006-02,7007
65,2006-03,7007
65,2006-04,7007
65,2006-05,7007
65,2006-06,7007
65,2006-07,7007
65,2006-08,7007
65,2006-09,7007
65,2006-10,7007
65,2006-11,7007
65,2006-12,7007
65,2007-01,7007
65,2007-02,7007
65,2007-03,7007
65,2007-04,7007
65,2007-05,7007
65,2007-06,7007
65,2007-07,7007
65,2007-08,7007
65,2007-09,7007
65,2007-10,7007
65,2007-11,7007
65,2007-12,7007
65,2008-01,7007
65,2008-02,7007
65,2008-03,7007
65,2008-04,7007
65,2008-05,7007
65,2008-06,7007
65,2008-07,7007
65,2008-08,7007
65,2008-09,7007
65,2008-10,7007
65,2008-11,7007
65,2008-12,7007
65,2009-01,7007
65,2009-02,7007
65,2009-03,7007
65,2009-04,7007
65,2009-05,7007
65,2009-06,7007
65,2009-07,7007
65,2009-08,7007
65,2009-09,7007
65,2009-10,7007
65,2009-11,7007
65,2009-12,7007
65,2010-01,7007
65,2010-02,7007
65,2010-03,7007
65,2010-04,7007
65,2010-05,7007
65,2010-06,7007
65,2010-07,7007
65,2010-08,7007
65,2010-09,7007
65,2010-10,7007
65,2010-11,7007
65,2010-12,7007
65,2011-01,7007
65,2011-02,7007
65,2011-03,7007
65,2011-04,7007
65,2011-05,7007
65,2011-06,7007
65,2011-07,7007
65,2011-08,7007
65,2011-09,7007
65,2011-10,7007
65,2011-11,7007
65,2011-12,7007
65,2012-01,7007
65,2012-02,7007
65,2012-03,7007
65,2012-04,7007
65,2012-05,7007
65,2012-06,9251.7
65,2012-07,9251.7
65,2012-08,9251.7
65,2012-09,9251.7
65,2012-10,9251.7
65,2012-11,9251.7
65,2012-12,9251.7
65,2013-01,9251.7
65,2013-02,9251.7
65,2013-03,9251.7
65,2013-04,9251.7
65,2013-05,9251.7
65,2013-06,9251.7
65,2013-07,9251.7
65,2013-08,9251.7
65,2013-09,9251.7
65,2013-10,9251.7
65,2013-11,9251.7
65,2013-12,9251.7
65,2014-01,9251.7
65,2014-02,9251.7
65,2014-03,9251.7
65,2014-04,9251.7
65,2014-05,9251.7
65,2014-06,9251.7
65,2014-07,9251.7
65,2014-08,9251.7
65,2014-09,9251.7
65,2014-10,9251.7
65,2014-11,9251.7
65,2014-12,9251.7
65,2015-01,9251.7
65,2015-02,9251.7
65,2015-03,9251.7
65,2015-04,9251.7
65,2015-05,9251.7
65,2015-06,9251.7
65,2015-07,9251.7
65,2015-08,9251.7
65,2015-09,9251.7
65,2015-10,9251.7
65,2015-11,9251.7
65,2015-12,9251.7
65,2016-01,9251.7
65,2016-02,9251.7
65,2016-03,9251.7
65,2016-04,9251.7
65,2016-05,9251.7
65,2016-06,9251.7
65,2016-07,9251.7
65,2016-08,9251.7
65,2016-09,9251.7
65,2016-10,9251.7
65,2016-11,9251.7
65,2016-12,9251.7
65,2017-01,9251.7
65,2017-02,9251.7
65,2017-03,9251.7
65,2017-04,9251.7
65,2017-05,9251.7
65,2017-06,9251.7
65,2017-07,9251.7
65,2017-08,9251.7
65,2017-09,9251.7
65,2017-10,9251.7
65,2017-11,9251.7
65,2017-12,9251.7
65,2018-01,9251.7
65,2018-02,9251.7
65,2018-03,9251.7
65,2018-04,9251.7
65,2018-05,9251.7
65,2018-06,9251.7
65,2018-07,9251.7
65,2018-08,9251.7
65,2018-09,9251.7
65,2018-10,9251.7
65,2018-11,9251.7
65,2018-12,9251.7
65,2019-01,9251.7
65,2019-02,9251.7
65,2019-03,9251.7
65,2019-04,9251.7
65,2019-05,9251.7
65,2019-06,9251.7
65,2019-07,9251.7
65,2019-08,9251.7
65,2019-09,9251.7
65,2019-10,9251.7
65,2019-11,9251.7
65,2019-12,9251.7
65,2020-01,9251.7
65,2020-02,9251.7
65,2020-03,9251.7
65,2020-04,9251.7
65,2020-05,9251.7
65,2020-06,9251.7
65,2020-07,9251.7
65,2020-08,9251.7
65,2020-09,9251.7
65,2020-10,9251.7
65,2020-11,9251.7
65,2020-12,9251.7
65,2021-01,9251.7
65,2021-02,9251.7
65,2021-03,9251.7
65,2021-04,9251.7
65,2021-05,9251.7
65,2021-06,9251.7
65,2021-07,9251.7
65,2021-08,9251.7
65,2021-09,9251.7
65,2021-10,9251.7
65,2021-11,9251.7
65,2021-12,9251.7
65,2022-01,9251.7
65,2022-02,9251.7
65,2022-03,9251.7
65,2022-04,9251.7
65,2022-05,9251.7
